uid,category,turn_indices,gt_turn_index,gt_type,gt_role,gt_value,pred_type,pred_tools,pred_response,pred_error,score_rouge1,score_rougeL,score_bert_precision,score_bert_recall,score_bert_f1,score_levenshtein_distance,score_levenshtein_ratio,score_when2call,raw_output
dae579e7-ric,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £8604. Top categories: Other: £2947, Electronics: £2787, Spa & Wellness: £1210, Medical: £730, Rent/Mortgage: £597, Hobbies: £334.",nlp,[],"Okay, here's a breakdown of your spending over the last three months. Your total spending was £8604, with the largest categories being Other (£2947), Electronics (£2787), Spa & Wellness (£1210), Medical (£730), Rent/Mortgage (£597), and Hobbies (£334).",,0.576271186440678,0.576271186440678,0.9178429841995239,0.933390200138092,0.9255512952804565,120.0,0.6780487804878048,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, here's a breakdown of your spending over the last three months. Your total spending was \u00a38604, with the largest categories being Other (\u00a32947), Electronics (\u00a32787), Spa & Wellness (\u00a31210), Medical (\u00a3730), Rent/Mortgage (\u00a3597), and Hobbies (\u00a3334).\""}""}"
bb61388e-ric,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £4014. Top categories: Other: £1059, Apple Store: £979, Mortgage_Payment_Direct: £686, Games Workshop: £202, Student Loan Co: £194, Massage Center: £190, Bupa Healthcare: £172, Day Spa: £143, Amazon Digital: £143, Golf Club: £129.",nlp,[],"Here's a breakdown of your spending last month. Your total spending was £4014. The largest categories were 'Other' (£1059), 'Apple Store' (£979), 'Mortgage_Payment_Direct' (£686), and 'Games Workshop' (£202).",,0.43478260869565216,0.43478260869565216,0.9004156589508057,0.8761368989944458,0.8881103992462158,210.0,0.5064377682403434,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending last month. Your total spending was \u00a34014. The largest categories were 'Other' (\u00a31059), 'Apple Store' (\u00a3979), 'Mortgage_Payment_Direct' (\u00a3686), and 'Games Workshop' (\u00a3202).\""}""}"
b6d20e8c-ric,complete,"[0, 1, 2]",2,nlp,tool,"Displayed line chart 'Balance - Last 90 Days'. Balance: £-1,225 → £-1,424 (down).",nlp,[],"Your account balance has decreased from -£1,225 to -£1,424 over the last three months.",,0.41379310344827586,0.3448275862068966,0.9005262851715088,0.8805694580078125,0.8904361128807068,70.0,0.43113772455089816,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Your account balance has decreased from -\u00a31,225 to -\u00a31,424 over the last three months.\""}""}"
5d511e3b-ric,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £1490. Top categories: Rent/Mortgage: £475, Hobbies: £241, Spa & Wellness: £215, Restaurants: £125, Other: £102, Home improvement: £78, Hair & Beauty: £68, Events: £65, Utilities: £62, Sport & Fitness: £34.",nlp,[],"Okay, here's a breakdown of your spending for this month. Your total spending is £1490. The largest categories are Rent/Mortgage at £475, followed by Hobbies at £241, Spa & Wellness at £215, Restaurants at £125, and then a few smaller categories. Do you want to explore any of these categories in more detail, or perhaps look at a different time period?",,0.2765957446808511,0.2765957446808511,0.879990816116333,0.9032466411590576,0.8914670944213867,213.0,0.5110732538330494,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, here's a breakdown of your spending for this month. Your total spending is \u00a31490. The largest categories are Rent/Mortgage at \u00a3475, followed by Hobbies at \u00a3241, Spa & Wellness at \u00a3215, Restaurants at \u00a3125, and then a few smaller categories. Do you want to explore any of these categories in more detail, or perhaps look at a different time period?\""}""}"
3b66463c-ric,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £205. Top categories: Home & Garden: £205.,nlp,[],"Okay, so last month your total spending on Home & Garden was £205.",,0.3636363636363636,0.3636363636363636,0.8944227695465088,0.8924110531806946,0.8934158086776733,43.0,0.5294117647058824,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, so last month your total spending on Home & Garden was \u00a3205.\""}""}"
54aa943f-ric,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £38602. Top categories: Other: £18478, RE_MGMT_SVC: £4853, Mortgage_Payment_Direct: £2762, Apple Store: £2415, Massage Center: £2032, Currys: £1896, Amazon Digital: £1672, Games Workshop: £1181, Personal Loan Pymt: £1159, Day Spa: £1115.",nlp,[],"Here's a breakdown of your spending this year, totaling £38602. The largest amounts were spent at 'Other' (£18478), 'RE_MGMT_SVC' (£4853), 'Mortgage_Payment_Direct' (£2762), 'Apple Store' (£2415), and 'Massage Center' (£2032).",,0.4722222222222222,0.4722222222222222,0.9045387506484985,0.8876838088035583,0.8960320949554443,194.0,0.5621181262729125,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending this year, totaling \u00a338602. The largest amounts were spent at 'Other' (\u00a318478), 'RE_MGMT_SVC' (\u00a34853), 'Mortgage_Payment_Direct' (\u00a32762), 'Apple Store' (\u00a32415), and 'Massage Center' (\u00a32032).\""}""}"
5516e122-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed bar chart covering 2026-01 to 2026-12. 2026-01: Other: £3171, RE_MGMT_SVC: £649, Argos: £230, Mortgage_Payment_Direct: £0; 2026-02: Other: £1894, Argos: £0, Mortgage_Payment_Direct: £0, RE_MGMT_SVC: £0; 2026-03: Other: £2946, Mortgage_Payment_Direct: £646, Argos: £0, RE_MGMT_SVC: £0; 2026-04: Other: £1451, Mortgage_Payment_Direct: £641, Argos: £207, RE_MGMT_SVC: £0; 2026-05: Other: £2074, Argos: £256, Mortgage_Payment_Direct: £0, RE_MGMT_SVC: £0; 2026-06: Other: £2960, Mortgage_Payment_Direct: £656, Argos: £173, RE_MGMT_SVC: £0; 2026-07: Other: £2819, RE_MGMT_SVC: £643, Argos: £361, Mortgage_Payment_Direct: £0; 2026-08: Other: £2749, RE_MGMT_SVC: £643, Argos: £256, Mortgage_Payment_Direct: £0; 2026-09: Other: £2492, Mortgage_Payment_Direct: £662, Argos: £282, RE_MGMT_SVC: £0; 2026-10: Other: £1961, Argos: £343, Mortgage_Payment_Direct: £0, RE_MGMT_SVC: £0; 2026-11: Other: £2759, RE_MGMT_SVC: £652, Argos: £0, Mortgage_Payment_Direct: £0; 2026-12: Other: £2255, Argos: £570, Mortgage_Payment_Direct: £0, RE_MGMT_SVC: £0.",tool,"[{""name"": ""show_pie_chart"", ""arguments"": {""data_type"": ""spending"", ""time_range"": ""this_year"", ""group_by"": ""payee""}}]",,,,,,,,,,0.0,"{""role"": ""assistant"", ""content"": ""{\""tool_calls\"": {\""name\"": \""show_pie_chart\"", \""args\"": {\""data_type\"": \""spending\"", \""time_range\"": \""this_year\"", \""group_by\"": \""payee\""}}}""}"
b716f516-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed bar chart covering 2026-11 to 2026-12. 2026-11: Home improvement: £83, Insurance: £23, Coffee & Bars: £2; 2026-12: Insurance: £23, Coffee & Bars: £4, Home improvement: £0.",tool,"[{""name"": ""show_pie_chart"", ""arguments"": {""data_type"": ""spending"", ""time_range"": ""last_90_days"", ""group_by"": ""category"", ""categories"": [""Insurance"", ""Home improvement"", ""Coffee & Bars""]}}]",,,,,,,,,,0.0,"{""role"": ""assistant"", ""content"": ""{\""tool_calls\"": {\""name\"": \""show_pie_chart\"", \""args\"": {\""data_type\"": \""spending\"", \""time_range\"": \""last_90_days\"", \""group_by\"": \""category\"", \""categories\"": [\""Insurance\"", \""Home improvement\"", \""Coffee & Bars\""]}}}""}"
c1820121-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed bar chart covering 2026-10 to 2026-12. 2026-10: Electronics: £448, Other: £158, Hobbies: £71, Restaurants: £49, Hair & Beauty: £48, Fuel: £48, Spa & Wellness: £36, Clothing & Shoes: £24, Rent/Mortgage: £0, Groceries: £0, Loans: £0; 2026-11: Electronics: £567, Rent/Mortgage: £524, Spa & Wellness: £420, Other: £380, Clothing & Shoes: £139, Hobbies: £106, Groceries: £85, Hair & Beauty: £29, Restaurants: £11, Fuel: £0, Loans: £0; 2026-12: Electronics: £827, Rent/Mortgage: £525, Other: £278, Spa & Wellness: £277, Loans: £145, Clothing & Shoes: £136, Hobbies: £131, Fuel: £112, Hair & Beauty: £104, Restaurants: £80, Groceries: £67.",nlp,[],"Here's a breakdown of your spending by category over the last three months. You can see how different categories have contributed to your overall expenses each month. Electronics spending was particularly high in December, while Rent/Mortgage was consistent across all three months.",,0.05839416058394161,0.05839416058394161,0.8414669036865234,0.7421865463256836,0.7887147665023804,516.0,0.30519480519480524,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending by category over the last three months. You can see how different categories have contributed to your overall expenses each month. Electronics spending was particularly high in December, while Rent/Mortgage was consistent across all three months.\""}""}"
1b3b4dd0-sin,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £3408. Top categories: EMPLOYER_PAYROLL: £3408.,nlp,[],"Okay, it looks like you received £3408 in payroll deposits from your employer over the last month.",,0.22222222222222224,0.14814814814814817,0.8617708683013916,0.8605305552482605,0.8611502647399902,78.0,0.2890173410404624,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, it looks like you received \u00a33408 in payroll deposits from your employer over the last month.\""}""}"
a6310cf8-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed line chart 'Net Cash Flow - This Year'. Income: £1,895 → £1,893 (down); Spending: £2,098 → £1,490 (down); Net: £-202 → £403 (up).",nlp,[],"Based on the chart, your net cash flow was strongest in December, with a positive balance of £403.",,0.2380952380952381,0.2380952380952381,0.8835430145263672,0.8234772682189941,0.852453351020813,102.0,0.40506329113924056,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Based on the chart, your net cash flow was strongest in December, with a positive balance of \u00a3403.\""}""}"
e4540dc6-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £3595. Top categories: Electronics: £1129, Rent/Mortgage: £597, Other: £559, Medical: £472, Loans: £169, Groceries: £128, Sport & Fitness: £127, Hair & Beauty: £114, Clothing & Shoes: £108, Spa & Wellness: £98.",nlp,[],"Here's a breakdown of your spending over the last 30 days. Your total expenses were £3595. The largest categories were Electronics (£1129), Rent/Mortgage (£597), and Other (£559).",,0.3278688524590164,0.3278688524590164,0.9032988548278809,0.8727434873580933,0.8877583146095276,188.0,0.42685851318944845,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending over the last 30 days. Your total expenses were \u00a33595. The largest categories were Electronics (\u00a31129), Rent/Mortgage (\u00a3597), and Other (\u00a3559).\""}""}"
01694fe5-sin,complete,"[0, 1, 2]",2,nlp,tool,Displayed pie chart. Total: £9030. Top categories: EMPLOYER_PAYROLL: £9030.,tool,"[{""name"": ""show_pie_chart"", ""arguments"": {""data_type"": ""income"", ""time_range"": ""this_month"", ""group_by"": ""payee""}}]",,,,,,,,,,0.0,"{""role"": ""assistant"", ""content"": ""{\""tool_calls\"": {\""name\"": \""show_pie_chart\"", \""args\"": {\""data_type\"": \""income\"", \""time_range\"": \""this_month\"", \""group_by\"": \""payee\""}}}""}"
5a94ec38-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £2558. Top categories: Other: £911, Day Spa: £352, Apple Store: £296, Currys: £195, Massage Center: £154, Argos: £144, Dental Practice: £111, Optical Express: £105, Golf Club: £102, Wayfair: £95.",nlp,[],"Here's a breakdown of your spending last month, grouped by payee. It looks like 'Other' was the largest category at £911, followed by Day Spa at £352, Apple Store at £296, and Currys at £195. Do you want to explore any of these categories in more detail, or perhaps look at a different time period?",,0.24719101123595502,0.2247191011235955,0.8630710244178772,0.8840309381484985,0.8734251856803894,213.0,0.4261036468330134,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending last month, grouped by payee. It looks like 'Other' was the largest category at \u00a3911, followed by Day Spa at \u00a3352, Apple Store at \u00a3296, and Currys at \u00a3195. Do you want to explore any of these categories in more detail, or perhaps look at a different time period?\""}""}"
8674ef5e-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £23251. Top categories: Other: £9352, RE_MGMT_SVC: £3156, Mortgage_Payment_Direct: £3132, Argos: £1526, Amazon Digital: £1373, Personal Loan Pymt: £1165, Day Spa: £949, Massage Center: £887, Currys: £766, Optical Express: £485.",nlp,[],"Based on your spending this year, here's a breakdown by payee:

*   **Other:** £9352
*   **RE_MGMT_SVC:** £3156
*   **Mortgage_Payment_Direct:** £3132
*   **Argos:** £1526
*   **Amazon Digital:** £1373
*   **Personal Loan Pymt:** £1165
*   **Day Spa:** £949
*   **Massage Center:** £887
*   **Currys:** £766
*   **Optical Express:** £485",,0.759493670886076,0.759493670886076,0.8328609466552734,0.9002096652984619,0.865226686000824,131.0,0.7195945945945945,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Based on your spending this year, here's a breakdown by payee:\\n\\n*   **Other:** \u00a39352\\n*   **RE_MGMT_SVC:** \u00a33156\\n*   **Mortgage_Payment_Direct:** \u00a33132\\n*   **Argos:** \u00a31526\\n*   **Amazon Digital:** \u00a31373\\n*   **Personal Loan Pymt:** \u00a31165\\n*   **Day Spa:** \u00a3949\\n*   **Massage Center:** \u00a3887\\n*   **Currys:** \u00a3766\\n*   **Optical Express:** \u00a3485\""}""}"
34b6c447-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed line chart 'Balance - Last Year'. Balance: £1,134 → £-1,357 (down).",nlp,[],"Okay, it looks like your account balance has decreased from £1,134 to -£1,357 so far this year.",,0.3870967741935484,0.3225806451612903,0.8878739476203918,0.8834178447723389,0.8856403231620789,62.0,0.4883720930232558,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, it looks like your account balance has decreased from \u00a31,134 to -\u00a31,357 so far this year.\""}""}"
15244262-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £340. Top categories: Spa & Wellness: £215, Restaurants: £125.",nlp,[],"Okay, so this month you spent a total of £340, with £215 going towards Spa & Wellness and £125 on Restaurants.",,0.4375,0.3125,0.9034849405288696,0.908788800239563,0.9061291217803955,66.0,0.5700000000000001,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Okay, so this month you spent a total of \u00a3340, with \u00a3215 going towards Spa & Wellness and \u00a3125 on Restaurants.\""}""}"
50a8d2c2-sin,complete,"[0, 1, 2]",2,nlp,tool,"Displayed pie chart. Total: £2404. Top categories: Other: £1004, RE_MGMT_SVC: £485, Apple Store: £457, Champneys: £221, Personal Loan Pymt: £134, John Lewis: £103.",nlp,[],"Here's a breakdown of your spending with your top five vendors over the last 30 days. You spent a total of £2404, with the largest amounts going to Other (£1004), RE_MGMT_SVC (£485), Apple Store (£457), Champneys (£221), and Personal Loan Pymt (£134). John Lewis accounted for £103.",,0.5599999999999999,0.5333333333333333,0.8993834257125854,0.9187278747558594,0.9089527726173401,150.0,0.6202247191011236,1.0,"{""role"": ""assistant"", ""content"": ""{\""content\"": \""Here's a breakdown of your spending with your top five vendors over the last 30 days. You spent a total of \u00a32404, with the largest amounts going to Other (\u00a31004), RE_MGMT_SVC (\u00a3485), Apple Store (\u00a3457), Champneys (\u00a3221), and Personal Loan Pymt (\u00a3134). John Lewis accounted for \u00a3103.\""}""}"
